,batch_interrupt_received,best_valid_accuracy,bestsave_valid_accuracy,cbtest_CN_test_2500ex.txt_accuracy,epoch_interrupt_received,epoch_started,epochs_done,iterations_done,log,received_first_batch,resumed_from,test_CN.10k.txt_accuracy,time_initialization,time_read_data_this_batch,time_read_data_this_epoch,time_read_data_total,time_train_this_batch,time_train_this_epoch,time_train_total,train_accuracy,train_cost,training_finish_requested,training_started,valid_accuracy,valid_accuracy_best_so_far,valid_accuracy_best_so_far_patience_epochs,validation_CN.10k.txt_accuracy
26,False,0.67,0.67,0.598,False,True,3.0,23000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.395906246686,,1.08813858032,,26.4000153542,1146.82544708,,26487.9211059,0.821444444444,1.18360424042,,True,0.66,,1.0,0.384430512017
27,False,0.67,0.67,0.6052,False,True,3.0,24000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.391982182628,,0.958836555481,,27.3588519096,1138.69394708,,27626.6150529,0.811222222222,1.24400806427,,True,0.663,,1.0,0.375862068966
28,False,0.67,0.67,0.6116,False,True,3.0,25000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.400466645456,,1.03800296783,,28.3968548775,1145.48449659,,28772.0995495,0.806333333333,1.25355136395,,True,0.6655,,1.0,0.395715778474
29,False,0.67,0.67,0.596,False,True,3.0,26000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.390497401633,,0.998962163925,,29.3958170414,1141.21952343,,29913.319073,0.805,1.26907122135,,True,0.6635,,1.0,0.383385579937
30,False,0.6815,0.6815,0.618,False,False,4.0,26764.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.401102980168,,,6.69370007515,30.1092932224,,7640.62556672,30787.4728632,,,,True,0.6815,True,2.0,0.38986415883
31,False,0.6815,0.6815,0.5976,False,True,4.0,27000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.387209672288,,0.936742305756,,30.3325593472,1140.24539733,,31053.5644703,0.827277777778,1.13827872276,,True,0.6655,,2.0,0.381400208986
32,False,0.6815,0.6815,0.5992,False,True,4.0,28000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.385618835507,,0.927156686783,,31.2597160339,1141.65278912,,32195.2172594,0.897888888889,0.732416629791,,True,0.6575,,2.0,0.376802507837
33,False,0.6815,0.6815,0.588,False,True,4.0,29000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.381588715664,,0.960133075714,,32.2198491096,1136.22452497,,33331.4417844,0.891777777778,0.779884576797,,True,0.66,,2.0,0.373772204807
34,False,0.6815,0.6815,0.5928,False,True,4.0,30000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.380209990455,,0.966762781143,,33.1866118908,1137.01049256,,34468.4522769,0.878555555556,0.862551271915,,True,0.6485,,2.0,0.371891327064
35,False,0.6815,0.6815,0.598,False,True,4.0,31000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.383603775586,,0.989194393158,,34.175806284,1142.16118693,,35610.6134639,0.874388888889,0.890103876591,,True,0.658,,2.0,0.37460815047
36,False,0.6815,0.6815,0.5944,False,True,4.0,32000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.387103616502,,0.977713108063,,35.153519392,1141.27144814,,36751.884912,0.869666666667,0.925880074501,,True,0.6565,,2.0,0.374921630094
37,False,0.6815,0.6815,0.5904,False,True,4.0,33000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.382331106162,,1.05655241013,,36.2100718021,1146.32688308,,37898.2117951,0.861722222222,0.968867242336,,True,0.658,,2.0,0.373249738767
38,False,0.6815,0.6815,0.5972,False,False,5.0,33455.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.379361544172,,,6.54367804527,36.6529712677,,7632.12621903,38419.5990822,,,,True,0.664,,1.0,0.365935214211
39,False,0.6815,0.6815,0.5952,False,True,5.0,34000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.379997878884,,0.956186056137,,37.1662578583,1139.70306301,,39037.9148581,0.904333333333,0.687925875187,,True,0.6645,,1.0,0.36802507837
40,False,0.6815,0.6815,0.5812,False,True,5.0,35000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.37416481069,,0.984139680862,,38.1503975391,1144.80390763,,40182.7187657,0.939444444444,0.497800379992,,True,0.643,,1.0,0.35987460815
41,False,0.6815,0.6815,0.5804,False,True,5.0,36000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.375013256973,,0.972096204758,,39.1224937439,1136.38976192,,41319.1085277,0.931777777778,0.531944513321,,True,0.656,,1.0,0.364158829676
42,False,0.6815,0.6815,0.5764,False,True,5.0,37000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.377346484251,,0.95175075531,,40.0742444992,1134.99213576,,42454.1006634,0.925388888889,0.578272283077,,True,0.6505,,1.0,0.362382445141
43,False,0.6815,0.6815,0.5912,False,True,5.0,38000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.38487644501,,1.0263299942,,41.1005744934,1137.0174551,,43591.1181185,0.9145,0.637786626816,,True,0.6455,,1.0,0.364263322884
44,False,0.6815,0.6815,0.5428,False,True,5.0,39000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.360695725952,,0.957741975784,,42.0583164692,1142.32720685,,44733.4453254,0.876,0.923626542091,,True,0.5975,,1.0,0.332183908046
45,False,0.6815,0.6815,0.5472,False,True,5.0,40000.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.35846855446,,0.946527719498,,43.0048441887,1144.29241133,,45877.7377367,0.812944444444,1.29638874531,,True,0.6295,,1.0,0.339811912226
46,False,0.6815,0.6815,0.5736,False,False,6.0,40146.0,/watson/data/ml/results/cbt-random-search/48/48_-sed_39_-ehd_339_-b_18.out,True,None,0.363559232156,,,6.49112176895,43.1440930367,,7625.40139103,46045.0004733,,,True,True,0.6335,,0.0,0.350156739812
0,False,0.2905,0.2905,0.2768,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,False,None,0.245413087284,54.4437940121,,,,,,,,,,True,0.2905,True,2.0,0.269487983281
1,False,0.536,0.536,0.4856,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.365574292078,,1.14052414894,,1.14052414894,782.659852743,,782.659852743,0.403787234043,3.17499256134,,True,0.536,True,2.0,0.367189132706
2,False,0.603,0.603,0.5672,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.409269275639,,1.14907622337,,2.28960037231,785.000455856,,1567.6603086,0.578212765957,2.3708729744,,True,0.603,True,2.0,0.401985370951
3,False,0.6365,0.6365,0.596,False,False,1.0,2563.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.421677802524,,,2.95418357849,2.95418357849,,2017.79119349,2017.79119349,,,,True,0.6365,True,2.0,0.416718913271
4,False,0.6365,0.6365,0.5832,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.405239155796,,1.17069530487,,3.46029567719,792.584721804,,2360.2450304,0.676175531915,1.89585733414,,True,0.6255,,2.0,0.39644723093
5,False,0.653,0.653,0.5984,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.414147841765,,1.13768863678,,4.59798431396,787.705025434,,3147.95005584,0.736319148936,1.60451042652,,True,0.653,True,2.0,0.405433646813
6,False,0.671,0.671,0.6252,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.420299077315,,1.21533966064,,5.81332397461,796.967809439,,3944.91786528,0.741531914894,1.58169317245,,True,0.671,True,2.0,0.415151515152
7,False,0.671,0.671,0.6252,False,False,2.0,5126.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.417647682681,,,3.01142311096,5.96560668945,,2030.78485632,4048.5760498,,,,True,0.663,,1.0,0.413479623824
8,False,0.671,0.671,0.596,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.394527521476,,1.20785999298,,7.02118396759,797.465103865,,4742.38296914,0.873255319149,0.892880499363,,True,0.65,,1.0,0.385579937304
9,False,0.671,0.671,0.6104,False,True,2.0,7000.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.393254852052,,1.20382404327,,8.22500801086,797.895074606,,5540.27804375,0.872680851064,0.883274793625,,True,0.651,,1.0,0.38578892372
10,False,0.671,0.671,0.6256,False,False,3.0,7689.0,/watson/data/ml/results/cbt-random-search/97/97_-sed_499_-ehd_80_-b_47.out,True,None,0.396118358256,,,3.04653763771,9.01214432716,,2029.70560455,6078.28165436,,,True,True,0.6635,,0.0,0.389446185998
0,False,0.288,0.288,0.2936,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,False,None,0.249125039771,55.6317698956,,,,,,,,,,True,0.288,True,2.0,0.265830721003
1,False,0.5895,0.5895,0.548,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.407466327288,,2.29711103439,,2.29711103439,1350.74153972,,1350.74153972,0.461603960396,2.88586258888,,True,0.5895,True,2.0,0.399164054336
2,False,0.6155,0.6155,0.5796,False,False,1.0,1193.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.404814932655,,,2.74876046181,2.74876046181,,1615.46041727,1615.46041727,,,,True,0.6155,True,2.0,0.395193312435
3,False,0.6455,0.6455,0.6048,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.409587442995,,2.34919953346,,4.64631056786,1357.38355589,,2708.12509561,0.675567268492,1.89395332336,,True,0.6455,True,2.0,0.400104493208
4,False,0.646,0.646,0.6224,False,False,2.0,2386.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.412769116555,,,2.80954265594,5.55830311775,,1617.90829802,3233.36871529,,,,True,0.646,True,2.0,0.401776384535
5,False,0.6535,0.6535,0.59,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.399087920246,,2.31934785843,,6.96565842628,1355.06943274,,4063.19452834,0.786319452533,1.35859000683,,True,0.6535,True,2.0,0.385684430512
6,False,0.6535,0.6535,0.61,False,False,3.0,3579.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.406936048361,,,2.73801255226,8.29631567001,,1615.02765417,4848.39636946,,,,True,0.646,,1.0,0.392789968652
7,False,0.6535,0.6535,0.5908,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.392512461555,,2.32636475563,,9.29202318192,1354.99654818,,5418.19107652,0.866725101922,0.913662075996,,True,0.6385,,1.0,0.383281086729
8,False,0.6535,0.6535,0.5988,False,False,4.0,4772.0,/watson/data/ml/results/cbt-random-search/206/206_-sed_258_-ehd_237_-b_101.out,True,None,0.386149114434,,,2.77669286728,11.0730085373,,1614.0990634,6462.49543285,,,True,True,0.6455,,0.0,0.377533960293
0,False,0.296,0.296,0.2888,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,False,None,0.2489129282,50.3857579231,,,,,,,,,,True,0.296,True,2.0,0.262591431557
1,False,0.423,0.423,0.4016,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.32293986637,,3.22801947594,,3.22801947594,1075.02303982,,1075.02303982,0.343123076923,3.37808990479,,True,0.423,True,2.0,0.319853709509
2,False,0.5145,0.5145,0.4732,False,False,1.0,1853.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.361119949093,,,5.63221049309,5.63221049309,,1976.33980465,1976.33980465,,,,True,0.5145,True,2.0,0.348589341693
3,False,0.5215,0.5215,0.4796,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.356347438753,,2.83033680916,,6.0583562851,1056.18843579,,2131.21147561,0.485088294314,2.71103930473,,True,0.5215,True,2.0,0.343887147335
4,False,0.5665,0.5665,0.52,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.365256124722,,2.86639356613,,8.92474985123,1059.49138474,,3190.70286036,0.572892307692,2.31445384026,,True,0.5665,True,2.0,0.363218390805
5,False,0.582,0.582,0.5432,False,False,2.0,3706.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.375967759041,,,5.33716034889,10.969370842,,1959.10358477,3935.44338942,,,,True,0.582,True,2.0,0.370010449321
6,False,0.582,0.582,0.5216,False,True,2.0,4000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.354332378831,,2.94285297394,,11.8676028252,1055.45950913,,4246.16236949,0.627664882943,2.0871257782,,True,0.574,,2.0,0.351828631139
7,False,0.604,0.604,0.5632,False,True,2.0,5000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.385937002864,,2.90608024597,,14.7736830711,1058.89103174,,5305.05340123,0.684276923077,1.83240127563,,True,0.604,True,2.0,0.373563218391
8,False,0.6145,0.6145,0.5744,False,False,3.0,5559.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.399406087602,,,5.45573544502,16.425106287,,1960.44260025,5895.88598967,,,,True,0.6145,True,2.0,0.390700104493
9,False,0.6145,0.6145,0.5408,False,True,3.0,6000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.367483296214,,2.96739125252,,17.7410743237,1056.63635659,,6361.68975782,0.72272006689,1.64125609398,,True,0.597,,2.0,0.350888192268
10,False,0.6145,0.6145,0.5668,False,True,3.0,7000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.378619153675,,3.03279185295,,20.7738661766,1061.43138218,,7423.12114,0.756492307692,1.48511588573,,True,0.5955,,2.0,0.368338557994
11,False,0.6195,0.6195,0.5708,False,False,4.0,7412.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.376391982183,,,5.60501217842,22.0301184654,,1966.35018873,7862.2361784,,,,True,0.6195,True,2.0,0.369801462905
12,False,0.6195,0.6195,0.5548,False,True,4.0,8000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.362074451161,,3.00992631912,,23.7837924957,1061.58000422,,8484.70114422,0.799695652174,1.26523458958,,True,0.602,,2.0,0.347126436782
13,False,0.6195,0.6195,0.5632,False,True,4.0,9000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.36621062679,,2.93818807602,,26.7219805717,1057.75610256,,9542.45724678,0.812969230769,1.20620524883,,True,0.61,,2.0,0.357471264368
14,False,0.634,0.634,0.5608,False,False,5.0,9265.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.366740905716,,,5.546033144,27.5761516094,,1964.31098533,9826.54716372,,,,True,0.634,True,2.0,0.350365726228
15,False,0.634,0.634,0.5412,False,True,5.0,10000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.353165765192,,2.99128222466,,29.7132627964,1061.08030462,,10603.5375514,0.860768227425,0.940397322178,,True,0.6065,,2.0,0.342424242424
16,False,0.634,0.634,0.55,False,True,5.0,11000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.354544490402,,3.10632348061,,32.819586277,1056.0286572,,11659.5662086,0.861876923077,0.951096117496,,True,0.607,,2.0,0.338349007315
17,False,0.634,0.634,0.5428,False,False,6.0,11118.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.358786721816,,,5.58553123474,33.1616828442,,1961.26139808,11787.8085618,,,,True,0.6165,,1.0,0.344514106583
18,False,0.634,0.634,0.5472,False,True,6.0,12000.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.342029907731,,3.03704595566,,35.8566322327,1063.9323771,,12723.4985857,0.909847826087,0.661499738693,,True,0.5925,,1.0,0.33145245559
19,False,0.634,0.634,0.5432,False,False,7.0,12971.0,/watson/data/ml/results/cbt-random-search/228/228_-sed_74_-ehd_97_-b_65.out,True,None,0.347969031711,,,5.65407013893,38.8157529831,,1969.78224874,13757.5908105,,,True,True,0.609,,0.0,0.328213166144
0,False,0.287,0.287,0.2884,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,False,None,0.255276275321,51.8335020542,,,,,,,,,,True,0.287,True,2.0,0.265412748171
1,False,0.413,0.413,0.3832,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.325697316789,,2.28652834892,,2.28652834892,978.828355789,,978.828355789,0.3398,3.43547153473,,True,0.413,True,2.0,0.319853709509
2,False,0.535,0.535,0.5028,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.371831583413,,2.20949673653,,4.49602508545,978.702834606,,1957.5311904,0.4823,2.75239634514,,True,0.535,True,2.0,0.364681295716
3,False,0.578,0.578,0.5436,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.392936684696,,2.23216104507,,6.72818613052,983.392413139,,2940.92360353,0.55975,2.42959833145,,True,0.578,True,2.0,0.383490073145
4,False,0.578,0.578,0.5372,False,False,1.0,3011.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.394421465691,,,6.75191450119,6.75191450119,,2951.8792665,2951.8792665,,,,True,0.57,,1.0,0.380773249739
5,False,0.593,0.593,0.5488,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.381588715664,,2.22854161263,,8.95672774315,973.239280939,,3914.16288447,0.640276923077,2.02076482773,,True,0.593,True,2.0,0.370428422153
6,False,0.6065,0.6065,0.5692,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.403754374801,,2.28910756111,,11.2458353043,980.972733736,,4895.13561821,0.656675,1.97768247128,,True,0.6065,True,2.0,0.387983281087
7,False,0.6285,0.6285,0.5832,False,True,1.0,6000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.405663378937,,1.97005486488,,13.2158901691,964.563382149,,5859.69900036,0.669725,1.91079950333,,True,0.6285,True,2.0,0.396760710554
8,False,0.634,0.634,0.5868,False,False,2.0,6022.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.401421147524,,,6.50069189072,13.2526063919,,2929.37079859,5881.25006509,,,,True,0.634,True,2.0,0.39237199582
9,False,0.6435,0.6435,0.572,False,True,2.0,7000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.386043058649,,1.8631913662,,15.0790815353,955.749681473,,6815.44868183,0.769340384615,1.42741298676,,True,0.6435,True,2.0,0.370846394984
10,False,0.645,0.645,0.5972,False,True,2.0,8000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.400148478099,,1.88952970505,,16.9686112404,958.695470572,,7774.1441524,0.7605,1.47964501381,,True,0.645,True,2.0,0.384221525601
11,False,0.645,0.645,0.602,False,True,2.0,9000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.389224732209,,1.82854771614,,18.7971589565,953.713872194,,8727.8580246,0.759025,1.49116921425,,True,0.633,,2.0,0.38526645768
12,False,0.645,0.645,0.602,False,False,3.0,9033.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.398239473963,,,5.60291337967,18.8555197716,,2878.5274744,8759.77753949,,,,True,0.64,,1.0,0.391536050157
13,False,0.645,0.645,0.5756,False,True,3.0,10000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.375755647471,,1.82244491577,,20.6196038723,959.263334751,,9687.12135935,0.861809615385,0.944800555706,,True,0.633,,1.0,0.357053291536
14,False,0.645,0.645,0.584,False,True,3.0,11000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.372786085481,,1.87147498131,,22.4910788536,962.732626438,,10649.8539858,0.845825,1.02886259556,,True,0.644,,1.0,0.36144200627
15,False,0.6505,0.6505,0.5924,False,True,3.0,12000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.379255488387,,1.86290979385,,24.3539886475,962.591585398,,11612.4455712,0.837325,1.093064785,,True,0.6505,True,2.0,0.367711598746
16,False,0.6505,0.6505,0.5892,False,False,4.0,12044.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.382331106162,,,5.57708978653,24.4326095581,,2895.19477677,11654.9723163,,,,True,0.6425,,1.0,0.370846394984
17,False,0.6505,0.6505,0.564,False,True,4.0,13000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.361226004879,,1.8254609108,,26.1794495583,952.015430927,,12564.4610021,0.923321153846,0.583844542503,,True,0.6215,,1.0,0.349634273772
18,False,0.6505,0.6505,0.5644,False,True,4.0,14000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.364301622654,,1.82715725899,,28.0066068172,959.158594608,,13523.6195967,0.91095,0.651345193386,,True,0.633,,1.0,0.351619644723
19,False,0.6505,0.6505,0.5756,False,True,4.0,15000.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.366846961502,,1.79275298119,,29.7993597984,962.875939846,,14486.4955366,0.899625,0.730941295624,,True,0.6285,,1.0,0.346603970742
20,False,0.6505,0.6505,0.5764,False,False,5.0,15055.0,/watson/data/ml/results/cbt-random-search/112/112_-sed_152_-ehd_67_-b_40.out,True,None,0.36642273836,,,5.46313095093,29.895740509,,2886.50505066,14541.4773669,,,True,True,0.6375,,0.0,0.353082549634
0,False,0.2315,0.2315,0.216,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,False,None,0.193233640895,54.6210570335,,,,,,,,,,True,0.2315,True,2.0,0.204911180773
1,False,0.366,0.366,0.3224,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.289850461343,,0.50354552269,,0.50354552269,971.186285973,,971.186285973,0.302133333333,3.78608942032,,True,0.366,True,2.0,0.28881922675
2,False,0.4665,0.4665,0.4252,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.32453070315,,0.488245725632,,0.991791248322,969.67185998,,1940.85814595,0.411333333333,3.09855532646,,True,0.4665,True,2.0,0.332183908046
3,False,0.53,0.53,0.4768,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.361332060664,,0.479397535324,,1.47118878365,965.03807354,,2905.89621949,0.4854,2.79563069344,,True,0.53,True,2.0,0.375235109718
4,False,0.5665,0.5665,0.508,False,True,0.0,4000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.383497719801,,0.463940143585,,1.93512892723,955.033960342,,3860.93017983,0.5358,2.56093931198,,True,0.5665,True,2.0,0.383594566353
5,False,0.5665,0.5665,0.5308,False,True,0.0,5000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.378407042104,,0.469352006912,,2.40448093414,958.039995909,,4818.97017574,0.565333333333,2.44559192657,,True,0.5565,,2.0,0.372204806688
6,False,0.5945,0.5945,0.556,False,True,0.0,6000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.398133418178,,0.47518825531,,2.87966918945,957.664269447,,5776.63444519,0.585266666667,2.34817266464,,True,0.5945,True,2.0,0.386415882968
7,False,0.596,0.596,0.5572,False,True,0.0,7000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.407254215717,,0.456176280975,,3.33584547043,955.040822029,,6731.67526722,0.603066666667,2.28412652016,,True,0.596,True,2.0,0.400626959248
8,False,0.617,0.617,0.5868,False,True,0.0,8000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.411284335561,,0.462899208069,,3.7987446785,959.376353741,,7691.05162096,0.617266666667,2.1957681179,,True,0.617,True,2.0,0.405224660397
9,False,0.623,0.623,0.5788,False,False,1.0,8029.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.417965850037,,,3.81230115891,3.81230115891,,7719.54280329,7719.54280329,,,,True,0.623,True,2.0,0.412748171369
10,False,0.633,0.633,0.5884,False,True,1.0,9000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.407254215717,,0.467905521393,,4.26665019989,959.361321211,,8650.41294217,0.682966666667,1.86765730381,,True,0.633,True,2.0,0.397074190178
11,False,0.634,0.634,0.59,False,True,1.0,10000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.417329515325,,0.462144613266,,4.72879481316,955.009126425,,9605.4220686,0.6852,1.85861134529,,True,0.634,True,2.0,0.404179728318
12,False,0.6535,0.6535,0.6008,False,True,1.0,11000.0,/watson/data/ml/results/cbt-random-search/159/159_-sed_161_-ehd_450_-b_15.out,True,None,0.419874854173,,0.466373920441,,5.1951687336,959.367030621,,10564.7890992,0.690933333333,1.84194219112,,True,0.6535,True,2.0,0.409404388715
